time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-15 00:00:00+00:00,19,9,5,2
2026-02-16 00:00:00+00:00,13,9,0,0
2026-02-17 00:00:00+00:00,10,6,0,0
2026-02-18 00:00:00+00:00,20,11,0,0
2026-02-19 00:00:00+00:00,7,5,2,1
2026-02-20 00:00:00+00:00,153,44,95,2
2026-02-21 00:00:00+00:00,24,12,0,0
2026-02-22 00:00:00+00:00,10,6,0,0
2026-02-23 00:00:00+00:00,35,12,0,0
2026-02-24 00:00:00+00:00,11,6,5,3
2026-02-25 00:00:00+00:00,64,24,34,4
2026-02-26 00:00:00+00:00,16,10,0,0
2026-02-27 00:00:00+00:00,11,9,0,0
2026-02-28 00:00:00+00:00,28,9,5,1
