time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-26 00:00:00+00:00,3,2,,
2024-08-27 00:00:00+00:00,2,1,69.0,1.0
2024-08-28 00:00:00+00:00,2,1,17.0,1.0
2024-08-29 00:00:00+00:00,1,1,19.0,1.0
2024-08-30 00:00:00+00:00,38,10,32.0,2.0
2024-08-31 00:00:00+00:00,20,7,22.0,4.0
2024-09-01 00:00:00+00:00,6,4,28.0,4.0
2024-09-02 00:00:00+00:00,20,6,50.0,2.0
2024-09-03 00:00:00+00:00,21,5,15.0,1.0
2024-09-04 00:00:00+00:00,2,1,29.0,3.0
2024-09-05 00:00:00+00:00,3,1,6.0,3.0
2024-09-06 00:00:00+00:00,3,1,,
2024-09-07 00:00:00+00:00,2,1,1.0,1.0
