time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-10 00:00:00+00:00,8,4,7.0,1.0
2025-05-11 00:00:00+00:00,16,7,16.0,3.0
2025-05-12 00:00:00+00:00,3,3,,
2025-05-13 00:00:00+00:00,34,8,1.0,1.0
2025-05-14 00:00:00+00:00,3,3,1.0,1.0
2025-05-15 00:00:00+00:00,10,5,,
2025-05-16 00:00:00+00:00,24,7,,
2025-05-17 00:00:00+00:00,5,4,6.0,1.0
2025-05-18 00:00:00+00:00,17,4,,
2025-05-19 00:00:00+00:00,6,5,,
2025-05-20 00:00:00+00:00,29,6,,
2025-05-21 00:00:00+00:00,2,2,,
2025-05-22 00:00:00+00:00,9,4,1.0,1.0
2025-05-23 00:00:00+00:00,6,4,,
