time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-28 00:00:00+00:00,11,5,0,0
2025-12-29 00:00:00+00:00,8,4,0,0
2025-12-30 00:00:00+00:00,16,9,0,0
2025-12-31 00:00:00+00:00,12,8,0,0
2026-01-01 00:00:00+00:00,7,5,0,0
2026-01-02 00:00:00+00:00,17,11,1,1
2026-01-03 00:00:00+00:00,10,6,0,0
2026-01-04 00:00:00+00:00,22,9,0,0
2026-01-05 00:00:00+00:00,25,9,7,1
2026-01-06 00:00:00+00:00,15,8,2,2
2026-01-07 00:00:00+00:00,18,10,0,0
2026-01-08 00:00:00+00:00,16,6,23,2
2026-01-09 00:00:00+00:00,29,10,9,2
2026-01-10 00:00:00+00:00,25,10,12,1
