url_path,views_total,views_unique
/EarthSciML/EarthSciData.jl/blob/main/.github/workflows/CI.yml,6,1
/EarthSciML/EarthSciData.jl/tree/main/docs,6,1
/EarthSciML/EarthSciData.jl,5,3
/EarthSciML/EarthSciData.jl/blob/main/docs/make.jl,4,1
/EarthSciML/EarthSciData.jl/blob/main/docs/src/geosfp.md,4,1
/EarthSciML/EarthSciData.jl/tree/main/docs/src,4,1
/EarthSciML/EarthSciData.jl/blob/main/Project.toml,2,2
/EarthSciML/EarthSciData.jl/blob/main/docs/Project.toml,2,1
/EarthSciML/EarthSciData.jl/blob/main/docs/src/index.md,2,1
/EarthSciML/EarthSciData.jl/blob/main/src/nei2016monthly.jl,2,1
