time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-25 00:00:00+00:00,68,15,1,1
2026-06-26 00:00:00+00:00,25,11,3,2
2026-06-27 00:00:00+00:00,115,12,0,0
2026-06-28 00:00:00+00:00,140,14,3,1
2026-06-29 00:00:00+00:00,32,10,1,1
2026-06-30 00:00:00+00:00,9,4,11,1
2026-07-01 00:00:00+00:00,8,3,4,2
2026-07-02 00:00:00+00:00,29,13,0,0
2026-07-03 00:00:00+00:00,28,23,2,2
2026-07-04 00:00:00+00:00,17,8,1,1
2026-07-05 00:00:00+00:00,10,5,4,4
2026-07-06 00:00:00+00:00,13,9,6,2
2026-07-07 00:00:00+00:00,22,8,2,2
2026-07-08 00:00:00+00:00,10,6,9,2
