time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-14 00:00:00+00:00,36,13,0,0
2026-05-15 00:00:00+00:00,20,9,0,0
2026-05-16 00:00:00+00:00,24,12,0,0
2026-05-17 00:00:00+00:00,52,23,21,2
2026-05-18 00:00:00+00:00,27,9,1,1
2026-05-19 00:00:00+00:00,24,8,1,1
2026-05-20 00:00:00+00:00,76,28,6,2
2026-05-21 00:00:00+00:00,94,32,6,1
2026-05-22 00:00:00+00:00,19,10,9,1
2026-05-23 00:00:00+00:00,13,8,0,0
2026-05-24 00:00:00+00:00,23,14,1,1
2026-05-25 00:00:00+00:00,32,9,2,2
2026-05-26 00:00:00+00:00,15,6,1,1
2026-05-27 00:00:00+00:00,13,9,1,1
