url_path,views_total,views_unique
/EarthSciML/EarthSciData.jl,35,4
/EarthSciML/EarthSciData.jl/tree/main/src,22,2
/EarthSciML/EarthSciData.jl/issues/73,13,9
/EarthSciML/EarthSciData.jl/blob/main/src/geosfp.jl,13,1
/EarthSciML/EarthSciData.jl/blob/main/test/nei2016monthly_test.jl,13,1
/EarthSciML/EarthSciData.jl/tree/main/test,13,1
/EarthSciML/EarthSciData.jl/pulls,11,1
/EarthSciML/EarthSciData.jl/tree/main/docs,11,1
/EarthSciML/EarthSciData.jl/blob/main/src/utils.jl,10,2
/EarthSciML/EarthSciData.jl/actions,9,1
