time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-17 00:00:00+00:00,1,1,1,1
2025-01-18 00:00:00+00:00,3,1,17,4
2025-01-19 00:00:00+00:00,3,2,32,5
2025-01-20 00:00:00+00:00,2,2,31,4
2025-01-21 00:00:00+00:00,3,2,14,1
2025-01-22 00:00:00+00:00,1,1,1,1
2025-01-23 00:00:00+00:00,7,2,18,1
2025-01-24 00:00:00+00:00,9,2,15,1
2025-01-25 00:00:00+00:00,1,1,3,1
2025-01-26 00:00:00+00:00,1,1,1,1
2025-01-27 00:00:00+00:00,9,4,4,1
2025-01-28 00:00:00+00:00,1,1,2,1
2025-01-29 00:00:00+00:00,27,9,12,2
