time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-12 00:00:00+00:00,17,6,1,1
2026-01-13 00:00:00+00:00,3,3,1,1
2026-01-14 00:00:00+00:00,4,4,26,23
2026-01-15 00:00:00+00:00,18,8,3,3
2026-01-16 00:00:00+00:00,26,12,27,3
2026-01-17 00:00:00+00:00,19,7,1,1
2026-01-18 00:00:00+00:00,3,3,1,1
2026-01-19 00:00:00+00:00,18,7,2,2
2026-01-20 00:00:00+00:00,14,6,0,0
2026-01-21 00:00:00+00:00,11,4,6,2
2026-01-22 00:00:00+00:00,12,6,0,0
2026-01-23 00:00:00+00:00,25,14,0,0
2026-01-24 00:00:00+00:00,19,7,0,0
2026-01-25 00:00:00+00:00,15,7,4,3
