time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-04 00:00:00+00:00,4,4,1.0,1.0
2025-10-05 00:00:00+00:00,6,5,1.0,1.0
2025-10-06 00:00:00+00:00,21,10,8.0,1.0
2025-10-07 00:00:00+00:00,4,4,2.0,2.0
2025-10-08 00:00:00+00:00,6,6,6.0,2.0
2025-10-09 00:00:00+00:00,7,5,,
2025-10-10 00:00:00+00:00,44,4,54.0,3.0
2025-10-11 00:00:00+00:00,11,4,16.0,5.0
2025-10-12 00:00:00+00:00,5,5,,
2025-10-13 00:00:00+00:00,15,4,5.0,1.0
2025-10-14 00:00:00+00:00,17,5,22.0,2.0
2025-10-15 00:00:00+00:00,10,5,3.0,1.0
2025-10-16 00:00:00+00:00,11,4,14.0,4.0
2025-10-17 00:00:00+00:00,12,6,,
