time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-24 00:00:00+00:00,2,2,1.0,1.0
2025-03-25 00:00:00+00:00,2,2,,
2025-03-26 00:00:00+00:00,4,3,,
2025-03-27 00:00:00+00:00,17,3,33.0,2.0
2025-03-28 00:00:00+00:00,4,3,,
2025-03-29 00:00:00+00:00,2,2,,
2025-03-30 00:00:00+00:00,7,7,,
2025-03-31 00:00:00+00:00,6,6,6.0,1.0
2025-04-01 00:00:00+00:00,2,2,,
2025-04-02 00:00:00+00:00,6,3,,
2025-04-03 00:00:00+00:00,11,4,30.0,1.0
2025-04-04 00:00:00+00:00,53,14,59.0,2.0
2025-04-05 00:00:00+00:00,8,4,5.0,2.0
2025-04-06 00:00:00+00:00,1,1,,
