time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-03 00:00:00+00:00,2,2,,
2025-03-04 00:00:00+00:00,3,3,4.0,1.0
2025-03-05 00:00:00+00:00,27,6,33.0,2.0
2025-03-06 00:00:00+00:00,8,5,,
2025-03-07 00:00:00+00:00,2,2,,
2025-03-08 00:00:00+00:00,2,2,2.0,1.0
2025-03-09 00:00:00+00:00,3,3,5.0,1.0
2025-03-10 00:00:00+00:00,7,7,,
2025-03-11 00:00:00+00:00,7,4,,
2025-03-12 00:00:00+00:00,4,3,,
2025-03-13 00:00:00+00:00,2,2,5.0,2.0
2025-03-14 00:00:00+00:00,7,5,,
2025-03-15 00:00:00+00:00,2,2,,
2025-03-16 00:00:00+00:00,1,1,,
