time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-18 00:00:00+00:00,27,9,1,1
2026-05-19 00:00:00+00:00,24,8,1,1
2026-05-20 00:00:00+00:00,76,28,6,2
2026-05-21 00:00:00+00:00,94,32,6,1
2026-05-22 00:00:00+00:00,19,10,9,1
2026-05-23 00:00:00+00:00,13,8,0,0
2026-05-24 00:00:00+00:00,23,14,1,1
2026-05-25 00:00:00+00:00,32,9,2,2
2026-05-26 00:00:00+00:00,15,6,1,1
2026-05-27 00:00:00+00:00,13,9,1,1
2026-05-28 00:00:00+00:00,18,7,0,0
2026-05-29 00:00:00+00:00,33,12,21,5
2026-05-30 00:00:00+00:00,35,13,96,4
2026-05-31 00:00:00+00:00,26,16,11,5
