time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-16 00:00:00+00:00,26,8,1,1
2026-06-17 00:00:00+00:00,34,12,1,1
2026-06-18 00:00:00+00:00,38,13,11,2
2026-06-19 00:00:00+00:00,71,18,7,1
2026-06-20 00:00:00+00:00,87,21,2,1
2026-06-21 00:00:00+00:00,31,8,2,2
2026-06-22 00:00:00+00:00,359,29,1,1
2026-06-23 00:00:00+00:00,61,14,0,0
2026-06-24 00:00:00+00:00,32,9,3,1
2026-06-25 00:00:00+00:00,68,15,1,1
2026-06-26 00:00:00+00:00,25,11,3,2
2026-06-27 00:00:00+00:00,115,12,0,0
2026-06-28 00:00:00+00:00,140,14,3,1
2026-06-29 00:00:00+00:00,32,10,1,1
