time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-05 00:00:00+00:00,10,5,4,4
2026-07-06 00:00:00+00:00,13,9,6,2
2026-07-07 00:00:00+00:00,22,8,2,2
2026-07-08 00:00:00+00:00,10,6,9,2
2026-07-09 00:00:00+00:00,24,8,12,2
2026-07-10 00:00:00+00:00,162,12,32,2
2026-07-11 00:00:00+00:00,56,6,15,2
2026-07-12 00:00:00+00:00,11,6,1,1
2026-07-13 00:00:00+00:00,11,7,1,1
2026-07-14 00:00:00+00:00,31,10,1,1
2026-07-15 00:00:00+00:00,21,8,0,0
2026-07-16 00:00:00+00:00,19,8,1,1
2026-07-17 00:00:00+00:00,18,5,1,1
2026-07-18 00:00:00+00:00,17,8,1,1
