time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-02 00:00:00+00:00,4,4,8.0,1.0
2025-07-03 00:00:00+00:00,34,17,21.0,2.0
2025-07-04 00:00:00+00:00,9,8,1.0,1.0
2025-07-05 00:00:00+00:00,5,5,,
2025-07-06 00:00:00+00:00,10,10,,
2025-07-07 00:00:00+00:00,7,6,,
2025-07-08 00:00:00+00:00,5,5,4.0,2.0
2025-07-09 00:00:00+00:00,15,8,,
2025-07-10 00:00:00+00:00,7,5,14.0,1.0
2025-07-11 00:00:00+00:00,7,7,1.0,1.0
2025-07-12 00:00:00+00:00,16,9,9.0,1.0
2025-07-13 00:00:00+00:00,2,2,,
2025-07-14 00:00:00+00:00,6,6,1.0,1.0
2025-07-15 00:00:00+00:00,3,3,1.0,1.0
