time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-21 00:00:00+00:00,6,5,14.0,5.0
2025-10-22 00:00:00+00:00,4,4,,
2025-10-23 00:00:00+00:00,6,4,,
2025-10-24 00:00:00+00:00,12,6,9.0,1.0
2025-10-25 00:00:00+00:00,8,8,1.0,1.0
2025-10-26 00:00:00+00:00,13,12,,
2025-10-27 00:00:00+00:00,16,10,,
2025-10-28 00:00:00+00:00,16,6,1.0,1.0
2025-10-29 00:00:00+00:00,9,4,1.0,1.0
2025-10-30 00:00:00+00:00,13,6,,
2025-10-31 00:00:00+00:00,20,9,1.0,1.0
2025-11-01 00:00:00+00:00,2,2,,
2025-11-02 00:00:00+00:00,15,5,1.0,1.0
2025-11-03 00:00:00+00:00,21,5,1.0,1.0
