time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-13 00:00:00+00:00,78,20,35,2
2026-04-14 00:00:00+00:00,39,9,2,2
2026-04-15 00:00:00+00:00,16,7,5,3
2026-04-16 00:00:00+00:00,53,18,19,2
2026-04-17 00:00:00+00:00,16,7,0,0
2026-04-18 00:00:00+00:00,24,9,0,0
2026-04-19 00:00:00+00:00,34,17,0,0
2026-04-20 00:00:00+00:00,67,29,1,1
2026-04-21 00:00:00+00:00,78,31,6,1
2026-04-22 00:00:00+00:00,103,34,3,1
2026-04-23 00:00:00+00:00,99,31,8,3
2026-04-24 00:00:00+00:00,140,52,5,1
2026-04-25 00:00:00+00:00,112,47,1,1
2026-04-26 00:00:00+00:00,266,34,22,2
